time,xArm,yArm,zArm,xtraj,ytraj,ztraj,xGoal,yGoal,zGoal,xPArm,yPArm,zPArm
3.384,0.00709613,0.0982915,0.622765,0.531875,0.120091,0.471032,-0.330579,-0.721611,0.854624,0.613081,0.132189,0.591756
3.402,0.0127747,0.097601,0.621938,0.532054,0.120649,0.469883,-0.330579,-0.721611,0.854624,0.612513,0.13133,0.590668
3.42,0.0153867,0.0965769,0.620422,0.532231,0.121205,0.468735,-0.330579,-0.721611,0.854624,0.612374,0.130089,0.588954
3.438,0.0126431,0.09524,0.617719,0.532405,0.12176,0.46759,-0.330579,-0.721611,0.854624,0.612706,0.128459,0.585879
3.456,0.0108697,0.0944814,0.615529,0.532577,0.122315,0.466446,-0.330579,-0.721611,0.854624,0.612848,0.127444,0.58315
3.474,0.00908525,0.0940417,0.614298,0.532747,0.122868,0.465304,-0.330579,-0.721611,0.854624,0.612809,0.126747,0.58145
3.492,0.00761226,0.093624,0.61332,0.532915,0.123421,0.464164,-0.330579,-0.721611,0.854624,0.612722,0.126049,0.580107
3.51,0.0072727,0.0932249,0.612267,0.533081,0.123973,0.463026,-0.330579,-0.721611,0.854624,0.612651,0.125356,0.578715
3.528,0.00691692,0.0928569,0.611149,0.533244,0.124524,0.461889,-0.330579,-0.721611,0.854624,0.612654,0.124684,0.577241
3.546,0.00698954,0.0925259,0.609993,0.533405,0.125075,0.460755,-0.330579,-0.721611,0.854624,0.612744,0.124042,0.575705
3.564,0.008121,0.0922154,0.608791,0.533564,0.125624,0.459622,-0.330579,-0.721611,0.854624,0.612909,0.123409,0.574109
3.582,0.00736659,0.0919092,0.607545,0.53372,0.126172,0.458491,-0.330579,-0.721611,0.854624,0.613156,0.122767,0.572459
3.6,0.00721525,0.0916153,0.606282,0.533874,0.12672,0.457361,-0.330579,-0.721611,0.854624,0.613501,0.122127,0.570776
3.618,0.00743888,0.0913308,0.605078,0.534027,0.127267,0.456234,-0.330579,-0.721611,0.854624,0.613951,0.121486,0.569132
3.636,0.00877722,0.0913312,0.60337,0.534176,0.127813,0.455108,-0.330579,-0.721611,0.854624,0.614519,0.121177,0.567054
3.654,0.0210323,0.0915091,0.600835,0.534324,0.128358,0.453984,-0.330579,-0.721611,0.854624,0.615133,0.121119,0.56395
3.672,0.0219624,0.0912299,0.598942,0.53447,0.128902,0.452861,-0.330579,-0.721611,0.854624,0.615634,0.120511,0.561426
3.69,0.0217204,0.0907197,0.597801,0.534613,0.129445,0.451741,-0.330579,-0.721611,0.854624,0.615965,0.119663,0.559781
3.708,0.0221511,0.0902444,0.596795,0.534754,0.129988,0.450622,-0.330579,-0.721611,0.854624,0.616137,0.118898,0.558354
3.726,0.0221371,0.0898097,0.595731,0.534893,0.130529,0.449505,-0.330579,-0.721611,0.854624,0.616186,0.118197,0.556896
3.744,0.0166607,0.0893853,0.594648,0.53503,0.13107,0.44839,-0.330579,-0.721611,0.854624,0.616222,0.117508,0.555417
3.762,0.0212804,0.0889792,0.593558,0.535165,0.13161,0.447277,-0.330579,-0.721611,0.854624,0.616301,0.116837,0.553916
3.78,0.0223316,0.0886134,0.592454,0.535297,0.132149,0.446165,-0.330579,-0.721611,0.854624,0.616411,0.116208,0.552391
3.798,0.0173157,0.0882785,0.591346,0.535427,0.132687,0.445055,-0.330579,-0.721611,0.854624,0.61655,0.115611,0.550853
3.816,0.0177146,0.0879751,0.590285,0.535556,0.133224,0.443947,-0.330579,-0.721611,0.854624,0.616726,0.115044,0.549345
3.834,0.0184011,0.0874245,0.588699,0.535682,0.133761,0.442841,-0.330579,-0.721611,0.854624,0.617132,0.114216,0.547382
3.852,0.0173487,0.0866987,0.58619,0.535806,0.134296,0.441737,-0.330579,-0.721611,0.854624,0.617828,0.113187,0.544364
3.87,0.013809,0.0863883,0.58416,0.535927,0.134831,0.440634,-0.330579,-0.721611,0.854624,0.618416,0.112599,0.541701
3.888,0.00978121,0.0862816,0.582856,0.536047,0.135365,0.439533,-0.330579,-0.721611,0.854624,0.618883,0.1122,0.539849
3.906,0.00803309,0.0861884,0.581693,0.536165,0.135898,0.438434,-0.330579,-0.721611,0.854624,0.61929,0.111799,0.538215
3.924,0.00653729,0.0861146,0.580401,0.53628,0.13643,0.437337,-0.330579,-0.721611,0.854624,0.619693,0.111417,0.536478
3.942,0.00657127,0.0860897,0.57895,0.536393,0.136961,0.436241,-0.330579,-0.721611,0.854624,0.620152,0.111095,0.534571
3.96,0.00656661,0.0861112,0.577384,0.536505,0.137491,0.435147,-0.330579,-0.721611,0.854624,0.620668,0.110829,0.532538
3.978,0.00669971,0.0861534,0.575808,0.536614,0.138021,0.434055,-0.330579,-0.721611,0.854624,0.621236,0.110584,0.530487
3.996,0.00660857,0.0862072,0.574285,0.536721,0.138549,0.432965,-0.330579,-0.721611,0.854624,0.621863,0.110349,0.528492
4.014,0.00675082,0.0862618,0.572888,0.536826,0.139077,0.431877,-0.330579,-0.721611,0.854624,0.622549,0.110111,0.526624
4.032,0.0065621,0.0865345,0.571068,0.536929,0.139604,0.43079,-0.330579,-0.721611,0.854624,0.6233,0.110129,0.524414
4.05,0.00657617,0.0868666,0.568587,0.53703,0.14013,0.429705,-0.330579,-0.721611,0.854624,0.623894,0.110278,0.521389
4.068,0.0114489,0.0867853,0.566744,0.537129,0.140655,0.428622,-0.330579,-0.721611,0.854624,0.624269,0.109951,0.518978
4.086,0.0181265,0.0865083,0.565562,0.537225,0.141179,0.427541,-0.330579,-0.721611,0.854624,0.624424,0.109439,0.517315
4.104,0.0166195,0.0862631,0.564498,0.53732,0.141703,0.426461,-0.330579,-0.721611,0.854624,0.624433,0.109005,0.515875
4.122,0.0186773,0.0861027,0.563326,0.537413,0.142225,0.425384,-0.330579,-0.721611,0.854624,0.624387,0.108687,0.514338
4.14,0.0177289,0.0859956,0.562102,0.537504,0.142747,0.424308,-0.330579,-0.721611,0.854624,0.624314,0.108431,0.512737
4.158,0.0176998,0.0858999,0.560891,0.537592,0.143268,0.423234,-0.330579,-0.721611,0.854624,0.624242,0.108188,0.511142
4.176,0.0170048,0.0858276,0.559709,0.537679,0.143788,0.422161,-0.330579,-0.721611,0.854624,0.624168,0.107968,0.509577
4.194,0.016717,0.0857855,0.558562,0.537763,0.144307,0.421091,-0.330579,-0.721611,0.854624,0.62409,0.10778,0.508047
4.212,0.0174319,0.0857688,0.55749,0.537846,0.144825,0.420022,-0.330579,-0.721611,0.854624,0.624005,0.107621,0.506589
4.23,0.0177309,0.0855644,0.555963,0.537927,0.145343,0.418955,-0.330579,-0.721611,0.854624,0.624131,0.107264,0.50478
4.248,0.0173836,0.0852583,0.553553,0.538005,0.145859,0.417889,-0.330579,-0.721611,0.854624,0.624446,0.106776,0.501972
4.266,0.0166749,0.085296,0.551494,0.538082,0.146375,0.416826,-0.330579,-0.721611,0.854624,0.624648,0.106654,0.49937
4.284,0.0114395,0.0854647,0.550115,0.538157,0.14689,0.415764,-0.330579,-0.721611,0.854624,0.624795,0.106645,0.497516
4.302,0.00869195,0.0856128,0.548934,0.538229,0.147404,0.414704,-0.330579,-0.721611,0.854624,0.624955,0.106601,0.495959
4.32,0.00704879,0.0857632,0.547691,0.5383,0.147917,0.413646,-0.330579,-0.721611,0.854624,0.625163,0.106567,0.494363
4.338,0.00655181,0.0859153,0.546402,0.538369,0.148429,0.41259,-0.330579,-0.721611,0.854624,0.625454,0.106545,0.492706
4.356,0.00660196,0.08608,0.545093,0.538435,0.14894,0.411535,-0.330579,-0.721611,0.854624,0.625824,0.106541,0.491018
4.374,0.00678967,0.0862548,0.543758,0.5385,0.149451,0.410483,-0.330579,-0.721611,0.854624,0.626255,0.106549,0.489305
4.392,0.00660991,0.0864164,0.542419,0.538563,0.14996,0.409432,-0.330579,-0.721611,0.854624,0.62674,0.10654,0.487594
4.41,0.00669725,0.0865532,0.541145,0.538624,0.150469,0.408382,-0.330579,-0.721611,0.854624,0.627279,0.106503,0.485949
4.428,0.00654557,0.0868807,0.539418,0.538683,0.150977,0.407335,-0.330579,-0.721611,0.854624,0.627889,0.106703,0.48394
4.446,0.00669018,0.0872786,0.536993,0.53874,0.151484,0.406289,-0.330579,-0.721611,0.854624,0.628314,0.107034,0.481102
4.464,0.00686004,0.0872957,0.535108,0.538795,0.15199,0.405245,-0.330579,-0.721611,0.854624,0.628534,0.106917,0.478734
4.482,0.00659858,0.0871696,0.5339,0.538849,0.152496,0.404203,-0.330579,-0.721611,0.854624,0.628607,0.106663,0.477125
4.5,0.00645772,0.0871014,0.532921,0.5389,0.153,0.403163,-0.330579,-0.721611,0.854624,0.628555,0.106514,0.475846
4.518,0.00623894,0.0870972,0.531886,0.538949,0.153504,0.402124,-0.330579,-0.721611,0.854624,0.628444,0.106453,0.474541
4.536,0.00637217,0.0871242,0.530763,0.538997,0.154006,0.401088,-0.330579,-0.721611,0.854624,0.628319,0.106423,0.473131
4.554,0.00627815,0.0871798,0.529614,0.539043,0.154508,0.400053,-0.330579,-0.721611,0.854624,0.628202,0.106418,0.471689
4.572,0.00709507,0.0872778,0.528463,0.539086,0.155009,0.39902,-0.330579,-0.721611,0.854624,0.628099,0.106453,0.47024
4.59,0.0195692,0.0874254,0.527337,0.539128,0.155509,0.397988,-0.330579,-0.721611,0.854624,0.628002,0.106535,0.468816
4.608,0.0209196,0.0876175,0.526279,0.539168,0.156008,0.396959,-0.330579,-0.721611,0.854624,0.627903,0.106663,0.467462
4.626,0.0193904,0.087605,0.524806,0.539207,0.156507,0.395931,-0.330579,-0.721611,0.854624,0.628042,0.106564,0.465794
4.644,0.0191739,0.0874511,0.522537,0.539243,0.157004,0.394905,-0.330579,-0.721611,0.854624,0.628357,0.106301,0.463234
4.662,0.0187614,0.0876289,0.520637,0.539277,0.157501,0.39388,-0.330579,-0.721611,0.854624,0.628552,0.106403,0.460886
4.68,0.0185567,0.0879233,0.519437,0.53931,0.157997,0.392858,-0.330579,-0.721611,0.854624,0.628709,0.106601,0.459307
4.698,0.0136014,0.0881818,0.518451,0.539341,0.158492,0.391837,-0.330579,-0.721611,0.854624,0.628915,0.106744,0.458051
4.716,0.0204383,0.0884298,0.517376,0.53937,0.158986,0.390818,-0.330579,-0.721611,0.854624,0.629187,0.106887,0.456724
4.734,0.0217629,0.0886803,0.516231,0.539397,0.159479,0.389801,-0.330579,-0.721611,0.854624,0.629527,0.107042,0.45531
4.752,0.0174472,0.0889508,0.515067,0.539422,0.159971,0.388786,-0.330579,-0.721611,0.854624,0.629924,0.107221,0.453866
4.77,0.0173574,0.089233,0.513884,0.539446,0.160463,0.387772,-0.330579,-0.721611,0.854624,0.630373,0.107413,0.452407
4.788,0.0169681,0.0895018,0.512683,0.539467,0.160953,0.38676,-0.330579,-0.721611,0.854624,0.630877,0.107592,0.450933
4.806,0.0147738,0.0897479,0.511529,0.539487,0.161443,0.38575,-0.330579,-0.721611,0.854624,0.63143,0.107747,0.449505
4.824,0.0107431,0.0901933,0.509891,0.539505,0.161932,0.384742,-0.330579,-0.721611,0.854624,0.632064,0.108158,0.447685
4.842,0.00852449,0.0907573,0.50748,0.539522,0.16242,0.383736,-0.330579,-0.721611,0.854624,0.632453,0.108773,0.444975
4.86,0.00678492,0.090935,0.505564,0.539536,0.162907,0.382731,-0.330579,-0.721611,0.854624,0.632615,0.108907,0.442665
4.878,0.00651324,0.0909488,0.504388,0.539549,0.163393,0.381728,-0.330579,-0.721611,0.854624,0.632688,0.108862,0.441168
4.896,0.00628486,0.0910346,0.503518,0.53956,0.163879,0.380727,-0.330579,-0.721611,0.854624,0.632695,0.10893,0.44008
4.914,0.00634516,0.0912237,0.50263,0.539569,0.164363,0.379728,-0.330579,-0.721611,0.854624,0.632672,0.109127,0.439008
4.932,0.0069731,0.0914966,0.501661,0.539577,0.164847,0.37873,-0.330579,-0.721611,0.854624,0.63263,0.109414,0.437837
4.95,0.0064007,0.091834,0.500664,0.539582,0.16533,0.377734,-0.330579,-0.721611,0.854624,0.632592,0.10976,0.436634
4.968,0.00642316,0.092222,0.499655,0.539586,0.165812,0.37674,-0.330579,-0.721611,0.854624,0.632567,0.11015,0.435413
4.986,0.00655386,0.0926587,0.498653,0.539588,0.166293,0.375748,-0.330579,-0.721611,0.854624,0.632552,0.110581,0.4342
5.004,0.00686519,0.0931321,0.497684,0.539589,0.166773,0.374758,-0.330579,-0.721611,0.854624,0.63254,0.111044,0.43302
5.022,0.00677038,0.0934178,0.496211,0.539588,0.167253,0.373769,-0.330579,-0.721611,0.854624,0.632797,0.111313,0.431429
5.04,0.00678007,0.0935779,0.493856,0.539585,0.167731,0.372782,-0.330579,-0.721611,0.854624,0.633182,0.111431,0.428861
5.058,0.00705624,0.0940997,0.49188,0.53958,0.168209,0.371797,-0.330579,-0.721611,0.854624,0.633354,0.111937,0.426506
5.076,0.00655187,0.0947062,0.490701,0.539574,0.168686,0.370814,-0.330579,-0.721611,0.854624,0.633527,0.112494,0.425017
5.094,0.0064517,0.0952488,0.489827,0.539565,0.169162,0.369832,-0.330579,-0.721611,0.854624,0.633803,0.112975,0.42395
5.112,0.00761385,0.0957876,0.488935,0.539556,0.169637,0.368853,-0.330579,-0.721611,0.854624,0.63416,0.113473,0.422893
5.13,0.0187697,0.0963482,0.488,0.539544,0.170111,0.367875,-0.330579,-0.721611,0.854624,0.634581,0.114009,0.421773
5.148,0.0174676,0.0969331,0.487051,0.539531,0.170584,0.366899,-0.330579,-0.721611,0.854624,0.63506,0.114573,0.420632
5.166,0.017745,0.0975229,0.486074,0.539516,0.171057,0.365924,-0.330579,-0.721611,0.854624,0.635599,0.115144,0.419466
5.184,0.0205101,0.0981033,0.48505,0.5395,0.171528,0.364952,-0.330579,-0.721611,0.854624,0.636202,0.115705,0.418256
5.202,0.0204243,0.0986768,0.484007,0.539482,0.171999,0.363981,-0.330579,-0.721611,0.854624,0.63686,0.116262,0.417025
5.22,0.019056,0.0994777,0.482362,0.539462,0.172469,0.363012,-0.330579,-0.721611,0.854624,0.637608,0.117114,0.415268
5.238,0.014874,0.100426,0.479916,0.53944,0.172938,0.362045,-0.330579,-0.721611,0.854624,0.638022,0.118211,0.412594
5.256,0.0113616,0.100934,0.478074,0.539417,0.173406,0.361079,-0.330579,-0.721611,0.854624,0.638196,0.118743,0.410435
5.274,0.00883984,0.101231,0.477035,0.539392,0.173873,0.360115,-0.330579,-0.721611,0.854624,0.638348,0.119039,0.409138
5.292,0.0172867,0.101577,0.476338,0.539366,0.17434,0.359154,-0.330579,-0.721611,0.854624,0.638457,0.119427,0.408291
5.31,0.0228679,0.102013,0.47571,0.539338,0.174805,0.358193,-0.330579,-0.721611,0.854624,0.638517,0.11993,0.407558
5.328,0.0181308,0.102536,0.47507,0.539308,0.17527,0.357235,-0.330579,-0.721611,0.854624,0.638557,0.120526,0.406802
5.346,0.0160198,0.103123,0.474418,0.539277,0.175734,0.356279,-0.330579,-0.721611,0.854624,0.638597,0.121182,0.406017
5.364,0.0164679,0.10375,0.473764,0.539244,0.176197,0.355324,-0.330579,-0.721611,0.854624,0.638639,0.12187,0.405232
5.382,0.0164005,0.104401,0.473092,0.53921,0.176659,0.354371,-0.330579,-0.721611,0.854624,0.638683,0.122576,0.404431
5.4,0.0163496,0.105064,0.472403,0.539174,0.17712,0.35342,-0.330579,-0.721611,0.854624,0.638726,0.123287,0.403609
5.418,0.012997,0.105727,0.471749,0.539136,0.17758,0.35247,-0.330579,-0.721611,0.854624,0.638761,0.123988,0.402819
5.436,0.0098666,0.10618,0.47053,0.539097,0.17804,0.351522,-0.330579,-0.721611,0.854624,0.639102,0.124471,0.401552
5.454,0.00756696,0.106502,0.468359,0.539056,0.178499,0.350577,-0.330579,-0.721611,0.854624,0.639536,0.12478,0.399223
5.472,0.006871,0.107186,0.466548,0.539013,0.178956,0.349632,-0.330579,-0.721611,0.854624,0.639696,0.12546,0.397109
5.49,0.00667906,0.107945,0.465509,0.53897,0.179413,0.34869,-0.330579,-0.721611,0.854624,0.639905,0.126192,0.39582
5.508,0.00659741,0.108639,0.464809,0.538924,0.179869,0.34775,-0.330579,-0.721611,0.854624,0.640282,0.126851,0.394981
5.526,0.00668054,0.109335,0.464103,0.538877,0.180324,0.346811,-0.330579,-0.721611,0.854624,0.640767,0.127536,0.394166
5.544,0.00660991,0.110077,0.463335,0.538828,0.180779,0.345874,-0.330579,-0.721611,0.854624,0.641314,0.128285,0.393272
5.562,0.00658568,0.110848,0.462539,0.538778,0.181232,0.344939,-0.330579,-0.721611,0.854624,0.641929,0.129066,0.392344
5.58,0.00626753,0.111613,0.461697,0.538727,0.181685,0.344005,-0.330579,-0.721611,0.854624,0.642624,0.129841,0.39137
5.598,0.00684115,0.112369,0.460811,0.538673,0.182137,0.343074,-0.330579,-0.721611,0.854624,0.643392,0.130606,0.39035
5.616,0.0066119,0.1131,0.459957,0.538619,0.182587,0.342144,-0.330579,-0.721611,0.854624,0.644216,0.131341,0.389357
5.634,0.00657339,0.114037,0.458646,0.538562,0.183037,0.341216,-0.330579,-0.721611,0.854624,0.645091,0.132353,0.387977
5.652,0.00660872,0.115081,0.456738,0.538505,0.183487,0.34029,-0.330579,-0.721611,0.854624,0.645573,0.133565,0.385891
5.67,0.00693834,0.115735,0.455403,0.538445,0.183935,0.339365,-0.330579,-0.721611,0.854624,0.645838,0.13427,0.384303
5.688,0.00674046,0.116204,0.454732,0.538385,0.184382,0.338442,-0.330579,-0.721611,0.854624,0.646094,0.134769,0.383436
5.706,0.00646446,0.116697,0.454353,0.538322,0.184829,0.337522,-0.330579,-0.721611,0.854624,0.646333,0.135324,0.382956
5.724,0.00626972,0.117267,0.454013,0.538259,0.185274,0.336602,-0.330579,-0.721611,0.854624,0.646522,0.13598,0.382552
5.742,0.00626296,0.117917,0.453628,0.538193,0.185719,0.335685,-0.330579,-0.721611,0.854624,0.646682,0.136718,0.382093
5.76,0.00644367,0.118627,0.45319,0.538127,0.186163,0.334769,-0.330579,-0.721611,0.854624,0.646834,0.137508,0.381565
5.778,0.00622853,0.119374,0.452713,0.538059,0.186606,0.333856,-0.330579,-0.721611,0.854624,0.646984,0.138327,0.380997
5.796,0.00605728,0.120139,0.452202,0.537989,0.187049,0.332944,-0.330579,-0.721611,0.854624,0.647132,0.139154,0.380393
5.814,0.00631028,0.120908,0.451685,0.537918,0.18749,0.332033,-0.330579,-0.721611,0.854624,0.647269,0.139976,0.379778
5.832,0.00640854,0.121507,0.450544,0.537845,0.18793,0.331125,-0.330579,-0.721611,0.854624,0.647706,0.140627,0.378616
5.85,0.00638991,0.122017,0.448442,0.537771,0.18837,0.330218,-0.330579,-0.721611,0.854624,0.648171,0.141137,0.376371
5.868,0.00703806,0.122864,0.446733,0.537696,0.188809,0.329313,-0.330579,-0.721611,0.854624,0.648271,0.141982,0.374388
5.886,0.00677457,0.123738,0.445792,0.537619,0.189247,0.32841,-0.330579,-0.721611,0.854624,0.648428,0.142825,0.373224
5.904,0.006632,0.124527,0.445224,0.537541,0.189684,0.327509,-0.330579,-0.721611,0.854624,0.648804,0.143575,0.372542
5.922,0.00685412,0.125317,0.444685,0.537461,0.19012,0.326609,-0.330579,-0.721611,0.854624,0.649297,0.144355,0.371921
5.94,0.00685432,0.126144,0.444081,0.53738,0.190555,0.325712,-0.330579,-0.721611,0.854624,0.649843,0.145191,0.371224
5.958,0.00676684,0.126989,0.443422,0.537298,0.19099,0.324816,-0.330579,-0.721611,0.854624,0.650448,0.14605,0.370465
5.976,0.0065704,0.127829,0.442703,0.537214,0.191423,0.323921,-0.330579,-0.721611,0.854624,0.651119,0.146902,0.369644
5.994,0.00656132,0.128659,0.441933,0.537129,0.191856,0.323029,-0.330579,-0.721611,0.854624,0.651858,0.147743,0.368769
6.012,0.00660859,0.129481,0.441145,0.537042,0.192288,0.322138,-0.330579,-0.721611,0.854624,0.652653,0.148573,0.367871
6.03,0.00653385,0.13054,0.439793,0.536954,0.192719,0.32125,-0.330579,-0.721611,0.854624,0.653485,0.14972,0.366473
6.048,0.00667603,0.131727,0.437789,0.536865,0.193149,0.320363,-0.330579,-0.721611,0.854624,0.653864,0.151093,0.36431
6.066,0.00710629,0.132463,0.436429,0.536774,0.193578,0.319477,-0.330579,-0.721611,0.854624,0.654005,0.151875,0.362726
6.084,0.00641743,0.132972,0.435816,0.536682,0.194007,0.318594,-0.330579,-0.721611,0.854624,0.654183,0.152401,0.361938
6.102,0.00593773,0.133503,0.435562,0.536588,0.194434,0.317712,-0.330579,-0.721611,0.854624,0.654408,0.152983,0.361604
6.12,0.00626369,0.134113,0.435378,0.536494,0.194861,0.316832,-0.330579,-0.721611,0.854624,0.654609,0.153676,0.361377
6.138,0.00631808,0.134802,0.435153,0.536397,0.195287,0.315954,-0.330579,-0.721611,0.854624,0.654778,0.15445,0.361102
6.156,0.00644618,0.135547,0.434863,0.5363,0.195712,0.315078,-0.330579,-0.721611,0.854624,0.65493,0.155271,0.360746
6.174,0.00649528,0.136324,0.434518,0.536201,0.196136,0.314203,-0.330579,-0.721611,0.854624,0.655078,0.156112,0.360332
6.192,0.00629046,0.137112,0.434121,0.536101,0.196559,0.31333,-0.330579,-0.721611,0.854624,0.655223,0.156956,0.359864
6.21,0.00654654,0.137892,0.43369,0.536,0.196981,0.312459,-0.330579,-0.721611,0.854624,0.655363,0.157785,0.359357
6.228,0.00634351,0.138511,0.432508,0.535897,0.197403,0.31159,-0.330579,-0.721611,0.854624,0.655827,0.15847,0.358171
6.246,0.00633263,0.139032,0.430198,0.535793,0.197823,0.310722,-0.330579,-0.721611,0.854624,0.656309,0.158997,0.355723
6.264,0.00665302,0.139908,0.428259,0.535687,0.198243,0.309857,-0.330579,-0.721611,0.854624,0.656307,0.159856,0.353531
6.282,0.00642189,0.140813,0.427137,0.535581,0.198662,0.308993,-0.330579,-0.721611,0.854624,0.656356,0.160713,0.352194
6.3,0.00624347,0.141621,0.426469,0.535473,0.19908,0.308131,-0.330579,-0.721611,0.854624,0.656696,0.161465,0.35142
6.318,0.00636072,0.142441,0.425901,0.535364,0.199497,0.30727,-0.330579,-0.721611,0.854624,0.657188,0.16226,0.350784
6.336,0.00642433,0.143312,0.425328,0.535253,0.199913,0.306412,-0.330579,-0.721611,0.854624,0.657733,0.163128,0.350132
6.354,0.0064541,0.144209,0.424735,0.535141,0.200329,0.305555,-0.330579,-0.721611,0.854624,0.658339,0.164027,0.349458
6.372,0.00626395,0.14511,0.4241,0.535028,0.200743,0.3047,-0.330579,-0.721611,0.854624,0.65902,0.164932,0.348738
6.39,0.00629197,0.146009,0.423407,0.534914,0.201157,0.303847,-0.330579,-0.721611,0.854624,0.659784,0.165833,0.347962
6.408,0.00625504,0.146912,0.422664,0.534799,0.20157,0.302995,-0.330579,-0.721611,0.854624,0.660617,0.166737,0.347129
6.426,0.00661452,0.148087,0.421258,0.534682,0.201982,0.302146,-0.330579,-0.721611,0.854624,0.661464,0.168005,0.34569
6.444,0.00629116,0.1494,0.41916,0.534564,0.202393,0.301298,-0.330579,-0.721611,0.854624,0.661763,0.169511,0.343441
6.462,0.00683306,0.150198,0.417804,0.534445,0.202803,0.300452,-0.330579,-0.721611,0.854624,0.661798,0.17034,0.341888
6.48,0.00668827,0.150727,0.417249,0.534324,0.203213,0.299607,-0.330579,-0.721611,0.854624,0.661904,0.170868,0.341179
6.498,0.00618027,0.151268,0.417102,0.534202,0.203621,0.298765,-0.330579,-0.721611,0.854624,0.662107,0.171452,0.340965
6.516,0.0062365,0.151886,0.417074,0.53408,0.204029,0.297924,-0.330579,-0.721611,0.854624,0.662312,0.172152,0.340914
6.534,0.00648475,0.152576,0.417012,0.533956,0.204436,0.297085,-0.330579,-0.721611,0.854624,0.662481,0.172931,0.340821
6.552,0.00629518,0.153321,0.416878,0.53383,0.204842,0.296248,-0.330579,-0.721611,0.854624,0.662627,0.17375,0.340641
6.57,0.0062769,0.154096,0.416676,0.533704,0.205247,0.295413,-0.330579,-0.721611,0.854624,0.662761,0.174587,0.340388
6.588,0.0065044,0.154876,0.416416,0.533576,0.205651,0.294579,-0.330579,-0.721611,0.854624,0.662886,0.17542,0.340076
6.606,0.00653907,0.155641,0.416116,0.533447,0.206054,0.293747,-0.330579,-0.721611,0.854624,0.663006,0.176231,0.339718
6.624,0.00692204,0.15626,0.414947,0.533317,0.206457,0.292917,-0.330579,-0.721611,0.854624,0.663458,0.176941,0.338565
6.642,0.00695071,0.156763,0.412456,0.533186,0.206858,0.292089,-0.330579,-0.721611,0.854624,0.663931,0.177461,0.335937
6.66,0.00679855,0.157616,0.410444,0.533054,0.207259,0.291262,-0.330579,-0.721611,0.854624,0.663799,0.178262,0.333687
6.678,0.00655911,0.158507,0.409395,0.53292,0.207659,0.290438,-0.330579,-0.721611,0.854624,0.663713,0.179073,0.332441
6.696,0.00656141,0.159298,0.408836,0.532786,0.208058,0.289615,-0.330579,-0.721611,0.854624,0.664028,0.179784,0.331787
6.714,0.0067871,0.160121,0.408378,0.53265,0.208456,0.288794,-0.330579,-0.721611,0.854624,0.66455,0.18056,0.331277
6.732,0.00655223,0.16102,0.407881,0.532513,0.208854,0.287974,-0.330579,-0.721611,0.854624,0.665119,0.181441,0.330716
6.75,0.00650849,0.16196,0.407334,0.532375,0.20925,0.287157,-0.330579,-0.721611,0.854624,0.665742,0.182366,0.330098
6.768,0.00668878,0.162908,0.406733,0.532236,0.209646,0.286341,-0.330579,-0.721611,0.854624,0.666453,0.183297,0.329424
6.786,0.00655204,0.163858,0.406061,0.532096,0.21004,0.285527,-0.330579,-0.721611,0.854624,0.667264,0.184228,0.328678
6.804,0.00670301,0.164824,0.405311,0.531954,0.210434,0.284715,-0.330579,-0.721611,0.854624,0.668164,0.185175,0.327846
6.822,0.00650345,0.166112,0.403772,0.531812,0.210827,0.283904,-0.330579,-0.721611,0.854624,0.66904,0.186547,0.326279
6.84,0.00661661,0.16757,0.401441,0.531668,0.211219,0.283096,-0.330579,-0.721611,0.854624,0.669268,0.188199,0.323792
